Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
negative regulation of blood coagulation (GO:0030195),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,PLAUR
negative regulation of ERBB signaling pathway (GO:1901185),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,PTPN12
carboxylic acid metabolic process (GO:0019752),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,GSTO1
nucleocytoplasmic transport (GO:0006913),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,SMN1
regulation of nitric oxide biosynthetic process (GO:0045428),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,IL1B
positive regulation of cation channel activity (GO:2001259),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,GSTO1
regulation of sodium ion transmembrane transporter activity (GO:2000649),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,RANGRF
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,S100A8
stem cell differentiation (GO:0048863),1/40,0.388281209,0.517580191,0,0,2.08051071,1.96821605,HMGA2
positive regulation of cytokine production (GO:0001819),5/335,0.388375785,0.517580191,0,0,1.231520223,1.164749525,DHX33;IL1B;POLR3G;PHB;DDX41
regulation of protein kinase activity (GO:0045859),2/110,0.389037548,0.517580191,0,0,1.503520049,1.419442329,CSF1;CAMKK2
response to endoplasmic reticulum stress (GO:0034976),2/110,0.389037548,0.517580191,0,0,1.503520049,1.419442329,EIF2B5;P4HB
cellular component assembly (GO:0022607),4/261,0.394461376,0.523312148,0,0,1.264526589,1.176305688,TSPAN4;FLNA;NOC2L;MDN1
regulation of cell development (GO:0060284),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,IL1B
carbohydrate catabolic process (GO:0016052),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,HK2
regulation of protein dephosphorylation (GO:0035304),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,TIPRL
regulation of release of cytochrome c from mitochondria (GO:0090199),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,PLAUR
positive regulation of cation transmembrane transport (GO:1904064),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,FLNA
heart contraction (GO:0060047),1/41,0.395759121,0.523312148,0,0,2.028395062,1.880219856,SCN5A
protein-containing complex subunit organization (GO:0043933),2/112,0.397642991,0.52443272,0,0,1.476033058,1.361198694,TSPAN4;MDN1
regulation of cytoskeleton organization (GO:0051493),2/112,0.397642991,0.52443272,0,0,1.476033058,1.361198694,PAK1;S100A8
phosphatidylinositol metabolic process (GO:0046488),2/112,0.397642991,0.52443272,0,0,1.476033058,1.361198694,ARF3;LPGAT1
regulation of mitotic cell cycle phase transition (GO:1901990),3/188,0.403093123,0.529390667,0,0,1.316877874,1.196498996,PSMD14;PSME3;PSMD3
nucleic acid-templated transcription (GO:0097659),1/42,0.403145989,0.529390667,0,0,1.97882164,1.797673434,PWP1
regulation of nervous system development (GO:0051960),1/42,0.403145989,0.529390667,0,0,1.97882164,1.797673434,IL1B
positive regulation of epithelial to mesenchymal transition (GO:0010718),1/42,0.403145989,0.529390667,0,0,1.97882164,1.797673434,IL1B
translesion synthesis (GO:0019985),1/42,0.403145989,0.529390667,0,0,1.97882164,1.797673434,POLD2
response to lipid (GO:0033993),2/114,0.406192275,0.532469667,0,0,1.449527745,1.30592107,IL1B;S100A8
positive regulation of kinase activity (GO:0033674),2/114,0.406192275,0.532469667,0,0,1.449527745,1.30592107,CSF1;MET
regulation of protein phosphorylation (GO:0001932),4/266,0.408205113,0.533895196,0,0,1.240076336,1.11109042,PAK1;IL1B;PLAUR;CAMKK2
cellular glucose homeostasis (GO:0001678),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,HK2
development of primary male sexual characteristics (GO:0046546),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,MEA1
DNA synthesis involved in DNA repair (GO:0000731),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,POLD2
glutathione metabolic process (GO:0006749),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,CNDP2
heart looping (GO:0001947),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,MICAL2
positive regulation of phospholipase C activity (GO:0010863),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,PHB
male gonad development (GO:0008584),1/43,0.410442918,0.533895196,0,0,1.931608858,1.720133258,MEA1
cellular amide metabolic process (GO:0043603),2/115,0.410445121,0.533895196,0,0,1.436626929,1.279335024,MTHFD2;AEBP1
cation transmembrane transport (GO:0098655),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,SFXN1
positive regulation of biosynthetic process (GO:0009891),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,MTPN
positive regulation of cell division (GO:0051781),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,CSPP1
positive regulation of cell-matrix adhesion (GO:0001954),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,CSF1
positive regulation of mRNA catabolic process (GO:0061014),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,METTL16
intracellular steroid hormone receptor signaling pathway (GO:0030518),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,PHB
positive regulation of potassium ion transmembrane transport (GO:1901381),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,FLNA
positive regulation of stress fiber assembly (GO:0051496),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,PAK1
mitotic spindle assembly (GO:0090307),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,FLNA
protein K63-linked ubiquitination (GO:0070534),1/44,0.417650998,0.538652689,0,0,1.886592018,1.647200713,TRAF3
action potential (GO:0001508),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,SCN5A
amino acid transmembrane transport (GO:0003333),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,SFXN1
regulation of insulin receptor signaling pathway (GO:0046626),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,IL1B
neural crest cell development (GO:0014032),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,NOLC1
regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,FOSL1
positive regulation of chemotaxis (GO:0050921),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,MET
positive regulation of response to biotic stimulus (GO:0002833),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,POLR3G
mitotic G2/M transition checkpoint (GO:0044818),1/45,0.424771307,0.544137421,0,0,1.843621399,1.578516675,HMGA2
alpha-amino acid metabolic process (GO:1901605),1/46,0.431804908,0.55128667,0,0,1.802560585,1.51375684,ALDH18A1
regulation of telomerase activity (GO:0051972),1/46,0.431804908,0.55128667,0,0,1.802560585,1.51375684,PINX1
positive regulation of smooth muscle cell proliferation (GO:0048661),1/46,0.431804908,0.55128667,0,0,1.802560585,1.51375684,PHB
postreplication repair (GO:0006301),1/46,0.431804908,0.55128667,0,0,1.802560585,1.51375684,POLD2
protein homooligomerization (GO:0051260),2/121,0.435640045,0.55571562,0,0,1.363775262,1.133214001,EHD1;SIGMAR1
determination of heart left/right asymmetry (GO:0061371),1/47,0.438752855,0.557811419,0,0,1.763285024,1.4526277,MICAL2
embryonic heart tube morphogenesis (GO:0003143),1/47,0.438752855,0.557811419,0,0,1.763285024,1.4526277,MICAL2
epithelial to mesenchymal transition (GO:0001837),1/47,0.438752855,0.557811419,0,0,1.763285024,1.4526277,HMGA2
histone deacetylation (GO:0016575),1/47,0.438752855,0.557811419,0,0,1.763285024,1.4526277,PHB
positive regulation of epithelial cell proliferation (GO:0050679),2/123,0.443909717,0.56276653,0,0,1.34109692,1.089150508,NME2;SCN5A
negative regulation of MAP kinase activity (GO:0043407),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,IL1B
regulation of interleukin-2 production (GO:0032663),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,IL1B
regulation of mitochondrion organization (GO:0010821),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,HAX1
positive regulation of blood vessel endothelial cell migration (GO:0043536),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,NUS1
histone H4 acetylation (GO:0043967),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,RUVBL2
substrate adhesion-dependent cell spreading (GO:0034446),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,PEAK1
myelination (GO:0042552),1/48,0.445616185,0.56276653,0,0,1.725680764,1.394863048,EIF2B5
defense response to symbiont (GO:0140546),2/124,0.448019418,0.565283273,0,0,1.33003658,1.067911247,NDUFAF4;FLNA
generation of neurons (GO:0048699),3/202,0.448353795,0.565283273,0,0,1.223357451,0.981343872,MTPN;IL1B;MET
regulation of protein secretion (GO:0050708),2/125,0.452112086,0.567082588,0,0,1.319156084,1.047179278,DNAJC1;IL1B
cellular defense response (GO:0006968),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,FOSL1
cellular response to mechanical stimulus (GO:0071260),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,IL1B
regulation of smooth muscle cell proliferation (GO:0048660),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,PHB
regulation of stress-activated MAPK cascade (GO:0032872),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,COPS5
response to glucose (GO:0009749),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,EIF2B5
inner mitochondrial membrane organization (GO:0007007),1/49,0.452395925,0.567082588,0,0,1.689643347,1.34022095,DNAJC11
actin polymerization or depolymerization (GO:0008154),1/50,0.459093089,0.57358297,0,0,1.655076846,1.288481101,MICAL2
negative regulation of ERK1 and ERK2 cascade (GO:0070373),1/50,0.459093089,0.57358297,0,0,1.655076846,1.288481101,PHB
regulation of cellular component movement (GO:0051270),1/50,0.459093089,0.57358297,0,0,1.655076846,1.288481101,ACTN1
positive regulation of ion transport (GO:0043270),1/50,0.459093089,0.57358297,0,0,1.655076846,1.288481101,SCN5A
regulation of protein kinase B signaling (GO:0051896),3/207,0.464192547,0.57709859,0,0,1.193068099,0.91562708,HAX1;PHB;MET
proteolysis (GO:0006508),4/287,0.465098644,0.57709859,0,0,1.146819788,0.87789715,CLPP;LAP3;AEBP1;CNDP2
regulation of axonogenesis (GO:0050770),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,PAK1
DNA duplex unwinding (GO:0032508),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,HMGA1
regulation of protein modification process (GO:0031399),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,PUM3
positive regulation of actin filament bundle assembly (GO:0032233),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,PAK1
gonad development (GO:0008406),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,MEA1
mesenchymal cell differentiation (GO:0048762),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,HMGA2
mitotic nuclear membrane organization (GO:0101024),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,REEP3
mitotic nuclear membrane reassembly (GO:0007084),1/51,0.465708678,0.57709859,0,0,1.621893004,1.239442516,REEP3
negative regulation of cellular biosynthetic process (GO:0031327),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,PRMT3
amide biosynthetic process (GO:0043604),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,SLC25A15
endocytic recycling (GO:0032456),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,EHD1
plasma membrane bounded cell projection morphogenesis (GO:0120039),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,PAK1
regulation of release of sequestered calcium ion into cytosol (GO:0051279),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,GSTO1
regulation of telomere maintenance via telomerase (GO:0032210),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,PINX1
response to peptide hormone (GO:0043434),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,EIF2B5
signal transduction in response to DNA damage (GO:0042770),1/52,0.472243682,0.581399764,0,0,1.59001049,1.19292151,TIPRL
negative regulation of cysteine-type endopeptidase activity (GO:2000117),1/53,0.478699079,0.586967045,0,0,1.559354226,1.148749915,CD44
cardiac muscle tissue development (GO:0048738),1/53,0.478699079,0.586967045,0,0,1.559354226,1.148749915,SCN5A
positive regulation of chemokine production (GO:0032722),1/53,0.478699079,0.586967045,0,0,1.559354226,1.148749915,IL1B
heart morphogenesis (GO:0003007),1/53,0.478699079,0.586967045,0,0,1.559354226,1.148749915,FLRT2
positive regulation of phagocytosis (GO:0050766),1/53,0.478699079,0.586967045,0,0,1.559354226,1.148749915,IL1B
regulation of cell adhesion (GO:0030155),2/133,0.484218127,0.591441861,0,0,1.238092234,0.897889001,ARHGDIG;P4HB
regulation of focal adhesion assembly (GO:0051893),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,PEAK1
negative regulation of viral genome replication (GO:0045071),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,HMGA2
cytoplasmic microtubule organization (GO:0031122),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,WDR73
regulation of potassium ion transmembrane transport (GO:1901379),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,FLNA
positive regulation of leukocyte chemotaxis (GO:0002690),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,CSF1
striated muscle contraction (GO:0006941),1/54,0.485075835,0.591441861,0,0,1.529854802,1.106773519,SCN5A
negative regulation of multicellular organismal process (GO:0051241),3/214,0.48602738,0.592126455,0,0,1.153074669,0.831932211,IL1B;TIMP1;WDR77
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),2/134,0.488149484,0.594234897,0,0,1.228650138,0.881106296,HAX1;CD44
pyruvate metabolic process (GO:0006090),1/55,0.491374903,0.595772446,0,0,1.50144795,1.066850678,HK2
regulation of blood vessel endothelial cell migration (GO:0043535),1/55,0.491374903,0.595772446,0,0,1.50144795,1.066850678,NUS1
glycoprotein metabolic process (GO:0009100),1/55,0.491374903,0.595772446,0,0,1.50144795,1.066850678,FBXO17
positive regulation of response to DNA damage stimulus (GO:2001022),1/55,0.491374903,0.595772446,0,0,1.50144795,1.066850678,HMGA2
triglyceride metabolic process (GO:0006641),1/55,0.491374903,0.595772446,0,0,1.50144795,1.066850678,LPGAT1
DNA repair (GO:0006281),4/298,0.494142053,0.598649351,0,0,1.103287982,0.777743275,APEX1;POLD2;HMGA2;LIG3
protein localization to plasma membrane (GO:0072659),2/136,0.495955995,0.599962342,0,0,1.210188726,0.848666719,EHD1;FLNA
negative regulation of metabolic process (GO:0009892),1/56,0.497597226,0.599962342,0,0,1.474074074,1.028851098,IL1B
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:0000288)",1/56,0.497597226,0.599962342,0,0,1.474074074,1.028851098,EXOSC9
glycosaminoglycan catabolic process (GO:0006027),1/56,0.497597226,0.599962342,0,0,1.474074074,1.028851098,CD44
Rho protein signal transduction (GO:0007266),1/56,0.497597226,0.599962342,0,0,1.474074074,1.028851098,ARHGDIG
mitochondrial transport (GO:0006839),1/56,0.497597226,0.599962342,0,0,1.474074074,1.028851098,TIMM23
positive regulation of intracellular signal transduction (GO:1902533),7/546,0.500722563,0.603251468,0,0,1.053044002,0.728393799,HAX1;DHX33;IL1B;FLNA;PHB;MET;S100A8
carboxylic acid transport (GO:0046942),1/57,0.503743735,0.60497072,0,0,1.447677837,0.992654744,SLC16A6
positive regulation of interferon-gamma production (GO:0032729),1/57,0.503743735,0.60497072,0,0,1.447677837,0.992654744,IL1B
positive regulation of proteolysis (GO:0045862),1/57,0.503743735,0.60497072,0,0,1.447677837,0.992654744,IL1B
monocarboxylic acid transport (GO:0015718),1/57,0.503743735,0.60497072,0,0,1.447677837,0.992654744,SLC16A6
positive regulation of cell motility (GO:2000147),3/221,0.507428945,0.607933781,0,0,1.115649625,0.75685513,PAK1;CSF1;IL1B
negative regulation of hydrolase activity (GO:0051346),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,RRP1B
regulation of phagocytosis (GO:0050764),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,IL1B
fat cell differentiation (GO:0045444),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,HMGA2
positive regulation of protein binding (GO:0032092),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,NMD3
membrane lipid biosynthetic process (GO:0046467),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,PRKD3
mitochondrial respiratory chain complex I assembly (GO:0032981),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,NDUFAF4
muscle organ development (GO:0007517),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,ITGA7
NADH dehydrogenase complex assembly (GO:0010257),1/58,0.509815352,0.607933781,0,0,1.422207783,0.958150876,NDUFAF4
enzyme linked receptor protein signaling pathway (GO:0007167),2/140,0.511340753,0.608319172,0,0,1.174871242,0.788008553,CSF1;MET
transcription initiation from RNA polymerase II promoter (GO:0006367),2/140,0.511340753,0.608319172,0,0,1.174871242,0.788008553,GTF2F1;GTF2F2
protein localization to cell periphery (GO:1990778),2/140,0.511340753,0.608319172,0,0,1.174871242,0.788008553,EHD1;FLNA
negative regulation of autophagy (GO:0010507),1/59,0.515812983,0.611244425,0,0,1.397616007,0.925237192,MET
positive regulation of apoptotic signaling pathway (GO:2001235),1/59,0.515812983,0.611244425,0,0,1.397616007,0.925237192,S100A8
regulation of secretion by cell (GO:1903530),1/59,0.515812983,0.611244425,0,0,1.397616007,0.925237192,DNAJC1
response to reactive oxygen species (GO:0000302),1/59,0.515812983,0.611244425,0,0,1.397616007,0.925237192,CAMKK2
mitotic DNA damage checkpoint signaling (GO:0044773),1/59,0.515812983,0.611244425,0,0,1.397616007,0.925237192,HMGA2
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),3/224,0.516459323,0.611532958,0,0,1.100336081,0.727056692,TRAF3;IL1B;FLNA
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193),1/60,0.521737527,0.616340519,0,0,1.37385785,0.893819056,FLNA
cellular protein catabolic process (GO:0044257),1/60,0.521737527,0.616340519,0,0,1.37385785,0.893819056,CLPP
response to organic cyclic compound (GO:0014070),1/60,0.521737527,0.616340519,0,0,1.37385785,0.893819056,IL1B
negative regulation of DNA-binding transcription factor activity (GO:0043433),2/143,0.522676158,0.616969213,0,0,1.149698142,0.745916345,TRAF3;FLNA
negative regulation of response to stimulus (GO:0048585),1/61,0.527589872,0.621319958,0,0,1.350891632,0.863808816,HMGA2
positive regulation of interleukin-8 production (GO:0032757),1/61,0.527589872,0.621319958,0,0,1.350891632,0.863808816,IL1B
protein lipidation (GO:0006497),1/61,0.527589872,0.621319958,0,0,1.350891632,0.863808816,ZDHHC5
regulation of neurogenesis (GO:0050767),1/62,0.533370893,0.627154931,0,0,1.328678405,0.835125183,IL1B
glucose metabolic process (GO:0006006),1/62,0.533370893,0.627154931,0,0,1.328678405,0.835125183,ADPGK
apoptotic process (GO:0006915),3/231,0.53718103,0.631146133,0,0,1.066171653,0.662540525,IL1B;DDX41;HK2
negative regulation of endopeptidase activity (GO:0010951),1/63,0.539081456,0.631424113,0,0,1.307181734,0.807692685,TIMP1
negative regulation of peptidase activity (GO:0010466),1/63,0.539081456,0.631424113,0,0,1.307181734,0.807692685,TIMP1
cellular response to reactive oxygen species (GO:0034614),1/63,0.539081456,0.631424113,0,0,1.307181734,0.807692685,CAMKK2
positive regulation of Ras protein signal transduction (GO:0046579),1/63,0.539081456,0.631424113,0,0,1.307181734,0.807692685,LRRC59
positive regulation of intracellular protein transport (GO:0090316),2/148,0.541174292,0.63338672,0,0,1.110041888,0.681581133,IL1B;FLNA
regulation of extrinsic apoptotic signaling pathway (GO:2001236),1/64,0.544722416,0.635579268,0,0,1.286367496,0.781441165,PSME3
regulation of innate immune response (GO:0045088),1/64,0.544722416,0.635579268,0,0,1.286367496,0.781441165,POLR3G
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260),1/64,0.544722416,0.635579268,0,0,1.286367496,0.781441165,MED4
protein catabolic process (GO:0030163),1/64,0.544722416,0.635579268,0,0,1.286367496,0.781441165,FBXO17
cellular response to organic cyclic compound (GO:0071407),2/150,0.548433869,0.639418289,0,0,1.09492964,0.657711725,RUVBL2;IL1B
regulation of RNA metabolic process (GO:0051252),1/65,0.550294619,0.641095343,0,0,1.266203704,0.756305337,RRP1B
negative regulation of gene expression (GO:0010629),4/322,0.555038279,0.645526188,0,0,1.018763103,0.599764377,AEBP2;SMYD5;PUS7;METTL16
ERBB signaling pathway (GO:0038127),1/66,0.555798899,0.645526188,0,0,1.246660336,0.732224381,PTPN12
positive regulation of cell death (GO:0010942),1/66,0.555798899,0.645526188,0,0,1.246660336,0.732224381,PHB
positive regulation of T cell proliferation (GO:0042102),1/66,0.555798899,0.645526188,0,0,1.246660336,0.732224381,IL1B
regulation of ERK1 and ERK2 cascade (GO:0070372),3/238,0.557391579,0.646881053,0,0,1.034042553,0.60438471,IL1B;PHB;CD44
regulation of gene expression (GO:0010468),13/1079,0.559060234,0.648321952,0,0,0.986696231,0.573761943,PRMT5;CSF1;HMGA1;HMGA2;RRP1B;PHB;MYBBP1A;TRAF3;IL1B;UBAP2;FAM98B;FAM98A;METTL16
anion transmembrane transport (GO:0098656),1/67,0.56123608,0.649852303,0,0,1.227709191,0.709141577,SFXN1
positive regulation of catabolic process (GO:0009896),1/67,0.56123608,0.649852303,0,0,1.227709191,0.709141577,IL1B
regulation of translational initiation (GO:0006446),1/68,0.566606977,0.65507189,0,0,1.209323752,0.687003977,EIF2B5
interferon-gamma-mediated signaling pathway (GO:0060333),1/68,0.566606977,0.65507189,0,0,1.209323752,0.687003977,CD44
cellular response to calcium ion (GO:0071277),1/69,0.571912395,0.65969834,0,0,1.191479061,0.665762105,SCN5A
cellular response to decreased oxygen levels (GO:0036294),1/69,0.571912395,0.65969834,0,0,1.191479061,0.665762105,P4HB
positive regulation of MAP kinase activity (GO:0043406),1/69,0.571912395,0.65969834,0,0,1.191479061,0.665762105,PAK1
mitotic spindle organization (GO:0007052),2/157,0.573205924,0.660688377,0,0,1.045107971,0.581613296,EML4;FLNA
wound healing (GO:0042060),1/70,0.577153129,0.66473327,0,0,1.174151607,0.645369682,PAK1
regulation of G1/S transition of mitotic cell cycle (GO:2000045),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,PSME3
cholesterol homeostasis (GO:0042632),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,EHD1
positive regulation of cellular protein localization (GO:1903829),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,RANGRF
regulation of TOR signaling (GO:0032006),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,ITFG2
histone acetylation (GO:0016573),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,RUVBL2
myeloid leukocyte differentiation (GO:0002573),1/71,0.582329965,0.667656259,0,0,1.157319224,0.625783385,CSF1
negative regulation of epithelial cell proliferation (GO:0050680),1/72,0.587443678,0.671490589,0,0,1.140960992,0.606962616,WDR77
cell junction organization (GO:0034330),1/72,0.587443678,0.671490589,0,0,1.140960992,0.606962616,FLNA
sterol homeostasis (GO:0055092),1/72,0.587443678,0.671490589,0,0,1.140960992,0.606962616,EHD1
positive regulation of secretion by cell (GO:1903532),1/72,0.587443678,0.671490589,0,0,1.140960992,0.606962616,IL1B
negative regulation of cell adhesion (GO:0007162),1/73,0.592495034,0.674724278,0,0,1.125057156,0.588869301,ARHGDIG
regulation of actin filament-based process (GO:0032970),1/73,0.592495034,0.674724278,0,0,1.125057156,0.588869301,PAK1
endoplasmic reticulum organization (GO:0007029),1/73,0.592495034,0.674724278,0,0,1.125057156,0.588869301,REEP3
regulation of Rho protein signal transduction (GO:0035023),1/73,0.592495034,0.674724278,0,0,1.125057156,0.588869301,MET
ubiquitin-dependent ERAD pathway (GO:0030433),1/73,0.592495034,0.674724278,0,0,1.125057156,0.588869301,FBXO17
organelle assembly (GO:0070925),5/425,0.594711716,0.675843453,0,0,0.963140068,0.500523187,EHD1;NSFL1C;FLNA;DHX29;EMC6
double-strand break repair (GO:0006302),2/164,0.596979417,0.675843453,0,0,0.999591878,0.515662106,PSMD14;LIG3
heart development (GO:0007507),2/164,0.596979417,0.675843453,0,0,0.999591878,0.515662106,FLRT2;MICAL2
proteolysis involved in cellular protein catabolic process (GO:0051603),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,CLPP
negative regulation of protein binding (GO:0032091),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,GTF2F1
cellular response to amino acid starvation (GO:0034198),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,ITFG2
regulation of peptide hormone secretion (GO:0090276),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,IL1B
sphingolipid biosynthetic process (GO:0030148),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,PRKD3
mitotic nuclear division (GO:0140014),1/74,0.597484792,0.675843453,0,0,1.109589041,0.571467703,FLNA
regulation of neuron projection development (GO:0010975),2/165,0.600293774,0.677882873,0,0,0.993408711,0.506972346,PAK1;NCS1
nucleic acid phosphodiester bond hydrolysis (GO:0090305),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,POLD2
response to amino acid starvation (GO:1990928),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,ITFG2
positive regulation of immune response (GO:0050778),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,POLR3G
positive regulation of lymphocyte proliferation (GO:0050671),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,IL1B
integrin-mediated signaling pathway (GO:0007229),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,NME2
positive regulation of T cell activation (GO:0050870),1/75,0.602413699,0.677882873,0,0,1.094538983,0.554724246,IL1B
regulation of nucleic acid-templated transcription (GO:1903506),5/430,0.605077196,0.679833943,0,0,0.951562885,0.478064462,PRMT5;MYBBP1A;HMGA1;HMGA2;PHB
regulation of epithelial to mesenchymal transition (GO:0010717),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,IL1B
cellular response to hormone stimulus (GO:0032870),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,PELP1
regulation of T cell proliferation (GO:0042129),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,IL1B
positive regulation of interleukin-6 production (GO:0032755),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,IL1B
RNA transport (GO:0050658),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,XPO5
protein import into nucleus (GO:0006606),1/76,0.607282494,0.679833943,0,0,1.079890261,0.538607364,TNPO3
negative regulation of developmental process (GO:0051093),1/77,0.612091908,0.68370531,0,0,1.065627031,0.523087358,WDR77
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),1/77,0.612091908,0.68370531,0,0,1.065627031,0.523087358,HAX1
positive regulation of protein modification by small protein conjugation or removal (GO:1903322),1/77,0.612091908,0.68370531,0,0,1.065627031,0.523087358,HSPBP1
neuron projection development (GO:0031175),2/171,0.619750207,0.69120208,0,0,0.957846349,0.458270833,EHD1;PAK1
nuclear-transcribed mRNA catabolic process (GO:0000956),2/171,0.619750207,0.69120208,0,0,0.957846349,0.458270833,ERI1;EXOSC9
regulation of cellular response to heat (GO:1900034),1/79,0.621535467,0.69120208,0,0,1.038197742,0.493727709,DNAJC2
